MDY,SubType,POINT_X,POINT_Y
7/20/1941,Inf_Div,31.18779582,55.02066164
7/20/1941,Inf_Div,31.38111869,54.95863227
7/22/1941,Inf_Div,31.71081078,54.89382122
7/22/1941,Inf_Div,31.23371657,54.87974497
7/22/1941,Inf_Div,31.63469274,54.999331999999995
7/24/1941,Inf_Div,31.70611366,54.93151994
7/24/1941,Inf_Div,31.60332724,55.00652706
7/24/1941,Inf_Div,31.37778253,54.99148374
7/26/1941,Inf_Div,31.74839802,54.89673709
7/27/1941,Inf_Div,31.92540005,54.89927699
7/29/1941,Inf_Div,32.08274985,54.92529945
7/30/1941,Inf_Div,32.25292541,54.94890282
8/1/1941,Inf_Div,32.25457609,54.94634582
8/2/1941,Inf_Div,32.287052100000004,54.88774564
8/4/1941,Inf_Div,32.23776346,54.94171149
8/4/1941,Inf_Div,32.43416748,55.27826123
8/6/1941,Inf_Div,32.50155342,55.31414046
8/6/1941,Inf_Div,32.66215093,55.25644812
8/6/1941,Inf_Div,32.77793034,55.28642341
8/10/1941,Inf_Div,32.76372565,55.36860962
8/10/1941,Inf_Div,32.50066543,55.39047934
8/12/1941,Inf_Div,32.75507414,55.41351524
8/14/1941,Inf_Div,32.77208901,55.39665313
8/18/1941,Inf_Div,32.75012496,55.33740521
8/20/1941,Inf_Div,32.80360623,55.32576328
8/21/1941,Inf_Div,32.76058234,55.33832532
8/23/1941,Inf_Div,32.80552571,55.29091853
8/24/1941,Inf_Div,32.79944455,55.31623461
9/2/1941,Inf_Div,32.69041031,55.35877887
9/4/1941,Inf_Div,32.71620272,55.29919458
9/6/1941,Inf_Div,32.64895949,55.31821135
9/8/1941,Inf_Div,32.68458882,55.29284217
9/10/1941,Inf_Div,32.68630251,55.18713864
7/11/1941,Inf_Div,28.356267,55.08917089
7/11/1941,Inf_Div,28.59888369,55.45048267
7/12/1941,Inf_Div,28.613853600000002,55.46768004
7/12/1941,Inf_Div,28.65392017,55.22516251
7/13/1941,Inf_Div,28.80733645,55.2542309
7/15/1941,Inf_Div,28.75228387,55.44622795
7/16/1941,Inf_Div,28.85588882,55.42586201
7/17/1941,Inf_Div,29.11991546,55.3891953
7/19/1941,Inf_Div,29.61241432,55.36732995
7/20/1941,Inf_Div,29.83523387,55.47318896
7/22/1941,Inf_Div,30.10394868,55.30350169
7/22/1941,Inf_Div,30.30637527,55.33894407
7/24/1941,Inf_Div,30.79452612,55.60555264
7/26/1941,Inf_Div,31.258168100000002,55.60988468
7/27/1941,Inf_Div,31.73177903,55.803588899999994
7/29/1941,Inf_Div,31.97824332,55.743951100000004
7/30/1941,Inf_Div,31.88442188,55.77924179
7/30/1941,Inf_Div,32.26937467,55.73877612
7/30/1941,Inf_Div,32.19242948,55.80747655
7/30/1941,Inf_Div,31.95959364,55.90117471
8/1/1941,Inf_Div,31.96059927,55.9418235
8/1/1941,Inf_Div,31.85246394,55.78596226
8/1/1941,Inf_Div,32.28066274,55.76769317
8/1/1941,Inf_Div,32.18690603,55.83568429
8/2/1941,Inf_Div,32.09795964,55.7884683
8/2/1941,Inf_Div,31.91711465,55.91570954
8/2/1941,Inf_Div,31.85374927,55.75933554
8/4/1941,Inf_Div,32.06784907,55.85501008
8/6/1941,Inf_Div,32.25361036,55.7343815
8/6/1941,Inf_Div,32.03255582,55.89357449
8/10/1941,Inf_Div,32.05542447,55.87192299
8/12/1941,Inf_Div,32.07482593,55.87134741
8/14/1941,Inf_Div,32.04672333,55.88885589
8/14/1941,Inf_Div,32.27203351,55.74386593
8/14/1941,Inf_Div,32.34551337,55.70028138
8/18/1941,Inf_Div,32.311594199999995,55.72025281
8/18/1941,Inf_Div,32.24119369,55.76130955
8/18/1941,Inf_Div,32.01323583,55.90520135
8/20/1941,Inf_Div,32.07233441,55.87215876
8/21/1941,Inf_Div,32.03590893,55.89770795
8/23/1941,Inf_Div,32.07090532,55.87550415
8/24/1941,Inf_Div,32.03726796,55.89759662
9/2/1941,Inf_Div,32.00152805,55.88691882
9/4/1941,Inf_Div,32.02723442,55.88406184
9/6/1941,Inf_Div,32.10061183,55.83526463
9/8/1941,Inf_Div,32.24864066,55.74214253
9/10/1941,Inf_Div,32.44408723,55.54688719
7/11/1941,Inf_Div,27.43276136,53.84524674
7/12/1941,Inf_Div,27.68836434,53.94199512
7/13/1941,Inf_Div,27.98982452,54.01093085
7/15/1941,Inf_Div,28.37225692,54.18545337
7/16/1941,Inf_Div,28.92281389,54.26606927
7/17/1941,Inf_Div,29.19178588,54.31639383
7/19/1941,Inf_Div,29.91475653,54.08606443
7/20/1941,Inf_Div,30.41588375,54.05352072
7/22/1941,Inf_Div,30.39196366,54.00391519
7/24/1941,Inf_Div,30.49839632,54.0197017
7/26/1941,Inf_Div,31.09048715,54.08207748
7/27/1941,Inf_Div,31.31000037,54.18036951
7/29/1941,Inf_Div,31.490075,54.24747781
7/30/1941,Inf_Div,31.7009619,54.02241217
8/1/1941,Inf_Div,31.85073271,53.80510017
8/2/1941,Inf_Div,31.97265083,53.71087269
8/2/1941,Inf_Div,31.93825228,53.85392694
8/4/1941,Inf_Div,31.92897727,53.69094101
8/6/1941,Inf_Div,32.01818494,53.72945815
8/10/1941,Inf_Div,31.9142327,53.73608628
8/12/1941,Inf_Div,31.99852545,53.68704765
8/14/1941,Inf_Div,31.96210876,53.67466584
8/18/1941,Inf_Div,31.98620951,53.72771949999999
8/20/1941,Inf_Div,32.87957171,54.02696174
8/21/1941,Inf_Div,32.8470698,54.03784635
8/21/1941,Inf_Div,32.57284507,54.41321327
8/23/1941,Inf_Div,33.04204476,54.36084668
8/23/1941,Inf_Div,32.71166105,54.20870695
8/24/1941,Inf_Div,32.79249541,53.93766149
8/24/1941,Inf_Div,32.736946100000004,54.18227044
8/24/1941,Inf_Div,33.05229982,54.31269105
8/24/1941,Inf_Div,33.02921155,54.36131444
8/24/1941,Inf_Div,33.02345202,54.42931168
9/2/1941,Inf_Div,32.95823612,54.40415786
9/2/1941,Inf_Div,32.98535468,54.50485481
9/2/1941,Inf_Div,32.84831712,54.48213939
9/4/1941,Inf_Div,33.00649456,54.3778542
9/4/1941,Inf_Div,33.09343895,54.50488905
9/4/1941,Inf_Div,32.88130107,54.48082393
9/6/1941,Inf_Div,32.95235887,54.43490933
9/8/1941,Inf_Div,32.98253362,54.53068549
9/10/1941,Inf_Div,32.98564974,54.41623622
7/11/1941,Inf_Div,26.9471191,54.50178713
7/12/1941,Inf_Div,27.06248834,54.50732969
7/13/1941,Inf_Div,27.64680981,54.43583965
7/15/1941,Inf_Div,27.99873871,54.62434174
7/16/1941,Inf_Div,28.20452906,54.76411166
7/17/1941,Inf_Div,28.51351071,54.92018198
7/19/1941,Inf_Div,28.60450666,54.82573312
7/20/1941,Inf_Div,30.36757031,53.65089758
7/20/1941,Inf_Div,28.92139855,54.98115738
7/22/1941,Inf_Div,30.29503167,55.09835055
7/24/1941,Inf_Div,31.26988403,54.94584873
7/24/1941,Inf_Div,31.02581527,55.01515557
7/24/1941,Inf_Div,30.66832592,55.07415912
7/26/1941,Inf_Div,31.74242265,54.82065618
7/27/1941,Inf_Div,31.84306024,54.85493658
7/29/1941,Inf_Div,32.08736783,54.88228703
7/30/1941,Inf_Div,32.27004265,54.87838927
8/1/1941,Inf_Div,32.25635875,54.88102031
8/2/1941,Inf_Div,32.33339276,54.83316641
8/4/1941,Inf_Div,32.50269304,54.81246496
8/6/1941,Inf_Div,32.65716575,54.90754779
8/10/1941,Inf_Div,32.66318779,54.89985357
8/12/1941,Inf_Div,32.65969827,54.88662035
8/14/1941,Inf_Div,32.67741564,54.87021089
8/18/1941,Inf_Div,32.65338938,54.89184422
8/18/1941,Inf_Div,32.68691895,55.22132353
8/20/1941,Inf_Div,32.67121797,54.87700477
8/20/1941,Inf_Div,32.71071177,55.21011035
8/21/1941,Inf_Div,32.45637243,54.76098269
8/21/1941,Inf_Div,32.62672667,55.2142534
8/23/1941,Inf_Div,32.64446335,54.88078334
8/23/1941,Inf_Div,32.69929136,55.22109091
8/24/1941,Inf_Div,32.72692622,55.12505132
8/24/1941,Inf_Div,32.64067035,54.88454838
9/2/1941,Inf_Div,32.63570507,54.90492399
9/4/1941,Inf_Div,32.66764298,54.90411897
9/6/1941,Inf_Div,32.60185267,54.90294427
9/8/1941,Inf_Div,32.641417100000005,54.878821499999994
9/10/1941,Inf_Div,32.64520517,54.76157999
7/12/1941,Inf_Div,28.114863399999997,55.47619855
7/11/1941,Inf_Div,28.27154261,56.04055675
7/12/1941,Inf_Div,28.36877575,56.25095785
7/13/1941,Inf_Div,28.45519432,56.20118017
7/15/1941,Inf_Div,29.41944915,56.34686863
7/16/1941,Inf_Div,29.51735007,56.23858491
7/17/1941,Inf_Div,29.56465536,56.16202625
7/17/1941,Inf_Div,29.4888586,53.58246086
7/19/1941,Inf_Div,29.75494416,56.20333877
7/19/1941,Inf_Div,30.394392600000003,53.7306786
7/20/1941,Inf_Div,29.66738053,56.19974359
7/20/1941,Inf_Div,29.81241172,56.3711434
7/22/1941,Inf_Div,29.80818293,56.55175077
7/22/1941,Inf_Div,30.16250634,56.57789874
7/22/1941,Inf_Div,30.02150061,56.58430294
7/24/1941,Inf_Div,30.18508051,56.7672051
7/26/1941,Inf_Div,30.21332057,56.77150791
7/26/1941,Inf_Div,30.653516399999997,56.88003628
7/27/1941,Inf_Div,30.81831229,56.87881832
7/27/1941,Inf_Div,30.29014387,56.76347491
7/29/1941,Inf_Div,31.17121475,56.89620638
7/30/1941,Inf_Div,31.12402499,56.89527604
8/1/1941,Inf_Div,31.01468902,56.85631556
8/2/1941,Inf_Div,30.97435272,56.85032575
8/4/1941,Inf_Div,31.02606349,56.82852432
8/6/1941,Inf_Div,30.63992131,56.87262339
8/6/1941,Inf_Div,30.89593997,56.88627627
8/6/1941,Inf_Div,31.22501203,56.8958951
8/6/1941,Inf_Div,31.06257742,56.84373499
8/6/1941,Inf_Div,31.24113232,56.80075992
8/10/1941,Inf_Div,30.90510476,56.85013008
8/12/1941,Inf_Div,30.92169048,56.84772608
8/14/1941,Inf_Div,31.01995759,56.85285234
8/18/1941,Inf_Div,30.90167913,56.8636791
8/20/1941,Inf_Div,30.90699593,56.85936028
8/21/1941,Inf_Div,30.8041192,56.86432544
8/23/1941,Inf_Div,31.38313095,56.98578035
8/23/1941,Inf_Div,30.81428288,56.85854671
8/24/1941,Inf_Div,30.915229600000004,56.87260488
9/2/1941,Inf_Div,31.58996002,57.00332651
7/16/1941,Inf_Div,29.50901676,55.82771773
7/11/1941,Inf_Div,26.68463094,53.22236762
7/12/1941,Inf_Div,26.84474894,53.32475169
7/13/1941,Inf_Div,26.81632066,53.287049100000004
7/15/1941,Inf_Div,27.64809414,53.44383654
7/16/1941,Inf_Div,28.00238706,53.49472309
7/17/1941,Inf_Div,28.33576663,53.6102291
7/19/1941,Inf_Div,29.16449301,53.84405531
7/20/1941,Inf_Div,29.37497875,53.91329164
7/22/1941,Inf_Div,30.22042887,53.93074854
7/24/1941,Inf_Div,30.17873949,53.90956094
7/26/1941,Inf_Div,30.31929362,53.90154866
7/27/1941,Inf_Div,30.31749496,53.90348023
7/29/1941,Inf_Div,30.67435372,53.93649103
7/30/1941,Inf_Div,31.05608823,53.99917194
8/1/1941,Inf_Div,31.12164129,54.02725463
8/2/1941,Inf_Div,31.08726946,54.007850600000005
8/4/1941,Inf_Div,32.19561111,54.25727576
8/4/1941,Inf_Div,31.97924677,54.14395821
8/4/1941,Inf_Div,32.97706663,54.63457882
8/6/1941,Inf_Div,32.86034499,54.54453704
8/6/1941,Inf_Div,33.26104027,54.63701475
8/10/1941,Inf_Div,33.17214725,54.68886686
8/12/1941,Inf_Div,33.16556049,54.70871043
8/14/1941,Inf_Div,33.21788419,54.65814008
8/18/1941,Inf_Div,33.19771576,54.67686043
8/20/1941,Inf_Div,33.19457849,54.66740895
8/21/1941,Inf_Div,33.31138063,54.64429567
8/23/1941,Inf_Div,33.31799247,54.64412796
8/23/1941,Inf_Div,33.18163124,54.55279924
8/23/1941,Inf_Div,32.82092747,54.53806808
8/24/1941,Inf_Div,33.33294343,54.6487365
8/24/1941,Inf_Div,32.81844889,54.53921222
9/2/1941,Inf_Div,32.64669067,54.73575315
9/4/1941,Inf_Div,32.67828949,54.73505491
9/6/1941,Inf_Div,32.68694425,54.75879034
9/8/1941,Inf_Div,32.74354953,54.73231629
9/10/1941,Inf_Div,32.74266087,54.61682676
8/10/1941,Inf_Div,32.71255648,55.12966395
7/11/1941,Inf_Div,27.61947281,53.41297767
7/12/1941,Inf_Div,27.88188809,53.47933573
7/13/1941,Inf_Div,28.34113426,53.55299561
7/15/1941,Inf_Div,28.73737024,53.64821686
7/16/1941,Inf_Div,29.15051932,53.68405519
7/19/1941,Inf_Div,30.07701503,53.54467272
7/20/1941,Inf_Div,30.57306779,53.55576719
7/22/1941,Inf_Div,30.75313392,53.47663613
7/24/1941,Inf_Div,30.73384098,53.3952938
7/26/1941,Inf_Div,30.82545657,53.36562869
7/27/1941,Inf_Div,30.82447995,53.37219846
7/29/1941,Inf_Div,30.80012234,53.36628447
7/30/1941,Inf_Div,30.80936994,53.36817265
8/1/1941,Inf_Div,30.80311335,53.38031136
8/2/1941,Inf_Div,30.7315158,53.32289749
8/4/1941,Inf_Div,30.72271229,53.32501362
8/6/1941,Inf_Div,30.69922907,53.32799081
8/10/1941,Inf_Div,30.721273699999998,53.32616809
8/12/1941,Inf_Div,30.73166967,53.15506138
8/12/1941,Inf_Div,30.8038435,53.26853589
8/14/1941,Inf_Div,30.7926679,52.89678199
7/12/1941,Inf_Div,28.69485885,54.86056937
7/16/1941,Inf_Div,30.19466664,53.95836278
7/11/1941,Inf_Div,27.69985721,53.65173478
7/11/1941,Inf_Div,28.479111199999995,56.2885669
7/11/1941,Inf_Div,28.27522403,55.713894599999996
7/12/1941,Inf_Div,28.01016914,53.79716938
7/13/1941,Inf_Div,28.30418081,53.83496617
7/15/1941,Inf_Div,28.72833626,54.04318575
7/16/1941,Inf_Div,29.33586627,54.19835359
7/17/1941,Inf_Div,29.23493886,54.14485753
7/17/1941,Inf_Div,31.07693406,56.09660441
7/19/1941,Inf_Div,29.89527848,53.98044261
7/20/1941,Inf_Div,30.22994379,53.85071865
7/22/1941,Inf_Div,30.28841083,53.84029953
7/24/1941,Inf_Div,30.25007003,53.87636341
7/26/1941,Inf_Div,30.79089039,53.94624866
7/27/1941,Inf_Div,31.067256800000003,53.98965315
7/27/1941,Inf_Div,31.70727611,54.01325642
7/29/1941,Inf_Div,31.65049818,54.00787247
7/29/1941,Inf_Div,31.84439167,53.96726188
7/30/1941,Inf_Div,31.91560077,54.02385392
8/1/1941,Inf_Div,32.36769273,53.98450867
8/1/1941,Inf_Div,32.58897756,53.94529675
8/2/1941,Inf_Div,32.49897204,53.97889322
8/2/1941,Inf_Div,31.03823474,56.07031002
8/4/1941,Inf_Div,32.83588396,53.91440863
8/4/1941,Inf_Div,32.751446,54.00643167
8/10/1941,Inf_Div,32.73905869,54.03253596
8/12/1941,Inf_Div,32.95348844,54.06561017
8/12/1941,Inf_Div,32.74247574,54.06095256
8/14/1941,Inf_Div,33.19161208,54.10004625
8/18/1941,Inf_Div,33.11234302,54.25444928
8/20/1941,Inf_Div,33.14638123,54.23080825
8/20/1941,Inf_Div,33.03210045,54.30045767
8/23/1941,Inf_Div,33.17326093,54.24063167
8/24/1941,Inf_Div,33.16685269,54.24466227
9/2/1941,Inf_Div,33.21334017,54.16802894
9/2/1941,Inf_Div,32.98240604,54.30467654
9/4/1941,Inf_Div,33.23242379,54.17807242
9/6/1941,Inf_Div,33.17713028,54.19048067
9/8/1941,Inf_Div,33.23389918,54.16505792
9/10/1941,Inf_Div,33.24452121,54.06237206
8/23/1941,Inf_Div,31.28543842,56.31664969
7/11/1941,Inf_Div,28.34000641,55.35607151
7/12/1941,Inf_Div,28.41505885,55.47089047
7/13/1941,Inf_Div,28.59919891,55.43881993
7/15/1941,Inf_Div,28.64435307,55.53139394
7/16/1941,Inf_Div,28.86779461,55.49590197
7/17/1941,Inf_Div,28.91733861,55.48325564
7/17/1941,Inf_Div,28.91557581,55.60676049
7/17/1941,Inf_Div,31.50112037,56.03554531
7/19/1941,Inf_Div,28.655948,55.49106786
7/19/1941,Inf_Div,29.69539292,55.55148559
7/19/1941,Inf_Div,29.96815434,55.67745664
7/20/1941,Inf_Div,29.90741363,55.64556394
7/22/1941,Inf_Div,30.25925913,55.64741822
7/24/1941,Inf_Div,30.45076574,55.7600306
7/24/1941,Inf_Div,30.77651957,55.88115378
7/26/1941,Inf_Div,30.90114644,55.87359026
7/27/1941,Inf_Div,31.082656099999998,55.67670382
7/27/1941,Inf_Div,30.90865189,56.01348972
7/29/1941,Inf_Div,31.51032929,55.91020304
7/30/1941,Inf_Div,31.46820859,55.96973485
8/2/1941,Inf_Div,31.4555804,56.00980038
8/4/1941,Inf_Div,31.607685999999998,56.04184381
8/6/1941,Inf_Div,31.59510562,56.05673935
8/10/1941,Inf_Div,31.69740991,56.04749794
8/12/1941,Inf_Div,31.68762744,56.058279799999994
8/14/1941,Inf_Div,31.71061979,56.04494666
8/18/1941,Inf_Div,31.55519324,56.04895344
8/20/1941,Inf_Div,31.57912247,56.04284699
8/21/1941,Inf_Div,31.57477162,56.04832768
8/23/1941,Inf_Div,31.57191295,56.05130975
8/24/1941,Inf_Div,31.57114037,56.05307863
9/2/1941,Inf_Div,31.74677726,55.98943955
9/4/1941,Inf_Div,31.86597192,55.89237839
9/6/1941,Inf_Div,31.88804333,55.94615384
9/8/1941,Inf_Div,32.01990969,55.90112761
9/10/1941,Inf_Div,32.09323586,55.77407568
9/10/1941,Inf_Div,31.80031068,55.89659995
7/11/1941,Inf_Div,27.63810201,54.44154339
7/12/1941,Inf_Div,28.20400867,54.42888949
7/13/1941,Inf_Div,28.31316986,54.3385683
7/15/1941,Inf_Div,28.80310305,54.48469213
7/16/1941,Inf_Div,28.98669386,54.50435297
7/17/1941,Inf_Div,29.30260433,54.60027294
7/19/1941,Inf_Div,29.16915766,54.55566111
7/20/1941,Inf_Div,29.46569926,54.71523397
7/22/1941,Inf_Div,30.46665859,54.90153909
7/24/1941,Inf_Div,31.25020608,54.90526536
7/24/1941,Inf_Div,31.01341959,54.97585297
7/24/1941,Inf_Div,30.68409515,55.02321266
7/27/1941,Inf_Div,31.89742972,54.80429084
7/29/1941,Inf_Div,32.11368741,54.83854543
7/30/1941,Inf_Div,32.27653342,54.824159400000006
8/1/1941,Inf_Div,32.28092515,54.79670744
8/2/1941,Inf_Div,32.23241309,54.75296477
8/4/1941,Inf_Div,32.39878988,54.72486036
8/6/1941,Inf_Div,32.90360686,53.97999683
8/6/1941,Inf_Div,32.79070426,54.09205683
8/6/1941,Inf_Div,32.39711333,55.03666108
8/10/1941,Inf_Div,32.45087869,55.00183403
8/12/1941,Inf_Div,32.65906764,55.05306296
8/14/1941,Inf_Div,32.68093187,55.03055033
8/18/1941,Inf_Div,32.65816531,55.03881871
8/20/1941,Inf_Div,32.6728398,55.02876668
8/21/1941,Inf_Div,32.64758136,55.03698074
8/23/1941,Inf_Div,32.69307818,55.01995023
8/24/1941,Inf_Div,32.68764935,55.02498296
9/2/1941,Inf_Div,32.65904164,55.05945803
9/4/1941,Inf_Div,32.65891436,55.04901992
9/6/1941,Inf_Div,32.60093972,55.04788358
9/8/1941,Inf_Div,32.65282638,55.05243077
9/10/1941,Inf_Div,32.65656531,54.93194382
7/11/1941,Inf_Div,28.62263137,56.72871585
7/11/1941,Inf_Div,29.25827829,55.22675697
7/12/1941,Inf_Div,29.21768366,55.31099819
7/11/1941,Inf_Div,28.78503388,56.74046635
7/12/1941,Inf_Div,28.84904959,56.74665794
7/13/1941,Inf_Div,28.95498688,56.77894544
7/13/1941,Inf_Div,29.03577736,56.82844173
7/15/1941,Inf_Div,29.2494837,56.9965897
7/16/1941,Inf_Div,29.30082209,56.97140727
7/17/1941,Inf_Div,29.29187802,56.94091974
7/19/1941,Inf_Div,29.55701302,57.0195965
7/11/1941,Inf_Div,28.46799194,53.58172448
7/12/1941,Inf_Div,28.86063442,53.61964123
7/12/1941,Inf_Div,29.24046674,53.66633813
7/13/1941,Inf_Div,29.18859173,53.65221042
7/13/1941,Inf_Div,29.76033978,53.60351897
7/15/1941,Inf_Div,30.24721332,53.51147239
7/16/1941,Inf_Div,30.15143244,53.51003722
7/17/1941,Inf_Div,30.17573488,53.50675156
7/19/1941,Inf_Div,30.272476,53.34998469
7/20/1941,Inf_Div,30.2439935,53.25910716
7/20/1941,Inf_Div,30.2888459,53.32846452
7/22/1941,Inf_Div,30.26232052,53.2713261
7/24/1941,Inf_Div,30.14173917,53.22328564
7/26/1941,Inf_Div,30.20727521,53.23463986
7/27/1941,Inf_Div,30.20244495,53.25884768
7/29/1941,Inf_Div,30.12307454,53.25668952
7/30/1941,Inf_Div,30.13994563,53.26183331
8/1/1941,Inf_Div,30.187866800000002,53.25668903
8/2/1941,Inf_Div,30.12017547,53.24417535
8/4/1941,Inf_Div,30.43428779,53.29817748
8/6/1941,Inf_Div,30.43559317,53.27884517
8/10/1941,Inf_Div,30.44446465,53.2797566
8/18/1941,Inf_Div,30.46800816,52.98360015
8/21/1941,Inf_Div,31.62304361,53.01350741
8/21/1941,Inf_Div,31.89431061,52.97012667
8/23/1941,Inf_Div,32.01823398,53.07562329
8/24/1941,Inf_Div,32.2186765,53.10146477
9/2/1941,Inf_Div,33.51022719,53.07554758
9/2/1941,Inf_Div,33.65005012,53.16817409
9/2/1941,Inf_Div,33.55375086,53.27834156
9/4/1941,Inf_Div,33.6472471,53.15253106
9/6/1941,Inf_Div,33.55211581,53.22925388
9/6/1941,Inf_Div,33.25052507,53.27426978
9/8/1941,Inf_Div,33.60847879999999,53.15382028
9/8/1941,Inf_Div,33.59342624,53.31257369
9/8/1941,Inf_Div,33.6196281,53.49392737
9/10/1941,Inf_Div,33.59098265,53.26742279
9/10/1941,Inf_Div,33.60909821,53.12907560000001
9/10/1941,Inf_Div,33.62045372,53.40430657
7/11/1941,Inf_Div,28.30736978,55.90948884
7/12/1941,Inf_Div,28.23345746,55.96370673
7/13/1941,Inf_Div,28.3413686,55.94005407
7/15/1941,Inf_Div,28.36805643,55.97538606
7/16/1941,Inf_Div,28.65788464,56.23780514
7/17/1941,Inf_Div,28.95752833,56.28980088
7/19/1941,Inf_Div,29.49178965,56.388909700000006
7/19/1941,Inf_Div,29.78050954,56.36242572
7/20/1941,Inf_Div,29.68481454,56.48913204
7/20/1941,Inf_Div,29.52210473,56.50152466
7/24/1941,Inf_Div,29.99126489,56.89229405
7/26/1941,Inf_Div,30.420055199999997,56.88851147
7/27/1941,Inf_Div,30.75514918,56.94049353
7/29/1941,Inf_Div,30.87200593,57.02789749
7/29/1941,Inf_Div,30.93688555,56.97376745
7/30/1941,Inf_Div,31.09378144,57.01805119
8/6/1941,Inf_Div,31.36923071,57.05647299
8/14/1941,Inf_Div,31.46867992,57.01201192
8/20/1941,Inf_Div,31.46075431,57.01964336
8/21/1941,Inf_Div,31.21641418,56.88006258
8/21/1941,Inf_Div,31.42470511,57.02094522
8/24/1941,Inf_Div,31.425710600000002,57.02283201
7/11/1941,Inf_Div,28.217319899999996,53.67585339
7/12/1941,Inf_Div,28.63321872,53.75498773
7/12/1941,Inf_Div,28.98425373,53.81138641
7/13/1941,Inf_Div,28.58583696,55.81295256
7/13/1941,Inf_Div,29.16031982,54.04468625
7/13/1941,Inf_Div,29.60391935,53.93091952
7/15/1941,Inf_Div,29.64068474,54.00100901
7/17/1941,Inf_Div,30.20780522,53.612752799999996
7/19/1941,Inf_Div,30.34110338,53.53957317
7/20/1941,Inf_Div,30.50830753,53.70244172
7/20/1941,Inf_Div,30.64104784,53.66440134
7/20/1941,Inf_Div,30.75301352,53.60870482
7/22/1941,Inf_Div,31.09582772,53.58375462
7/22/1941,Inf_Div,31.04613753,53.71414138
7/22/1941,Inf_Div,30.98093037,53.62114531
7/24/1941,Inf_Div,31.13663905,53.4800615
7/26/1941,Inf_Div,31.13332593,53.43680604
7/27/1941,Inf_Div,31.13329332,53.45636352
7/29/1941,Inf_Div,31.13397323,53.45964466
7/30/1941,Inf_Div,31.14556009,53.46021464
8/1/1941,Inf_Div,31.14060906,53.47524942
8/2/1941,Inf_Div,31.11301527,53.46298776
8/4/1941,Inf_Div,31.0720817,53.45660993
8/6/1941,Inf_Div,31.07109667,53.45439572
8/10/1941,Inf_Div,31.10456439,53.45283915
8/12/1941,Inf_Div,31.14927837,53.44532618
8/14/1941,Inf_Div,31.14991309,53.20972136
8/18/1941,Inf_Div,31.07951405,53.02171077
8/18/1941,Inf_Div,31.31766359,53.13474655
8/20/1941,Inf_Div,31.79481401,53.14160321
8/21/1941,Inf_Div,32.28613052,53.32063066
8/23/1941,Inf_Div,32.83917227,53.47550384
8/24/1941,Inf_Div,32.83761254,53.47252686
9/2/1941,Inf_Div,33.63166519,53.56408672
9/4/1941,Inf_Div,33.61397734,53.28796497
9/4/1941,Inf_Div,33.64732233,53.45942285
9/4/1941,Inf_Div,33.65517721,53.67815489
9/6/1941,Inf_Div,33.5600174,53.59828454
9/8/1941,Inf_Div,33.62343426,53.68137456
9/10/1941,Inf_Div,33.62019249,53.58032898
7/11/1941,Inf_Div,28.52044978,54.80502235
7/11/1941,Inf_Div,29.71169417,55.13447672
7/12/1941,Inf_Div,28.99242825,54.89767485
7/15/1941,Inf_Div,30.25759253,54.83060814
7/17/1941,Inf_Div,30.50264712,54.89362526
7/19/1941,Inf_Div,30.75068507,54.9504603
7/20/1941,Inf_Div,30.96181343,54.92319127
7/22/1941,Inf_Div,31.32590843,54.73171657
7/22/1941,Inf_Div,31.25062316,54.77645779
